EdgeID,from_id,to_id,Timestamp,Amount Received,Received Currency,Payment Format,Is Laundering,Transaction Authorization Method,Transaction Fees,Destination Bank ID,Transaction Origin,Transaction Status
6325,37,4,13268730,300.0,0,0,0,2,41.0,3,1,0
6326,31,4,13268730,50.0,0,0,0,2,43.0,3,1,0
6327,0,33,13268730,50.0,0,0,0,2,43.0,17,1,0
6328,4,28,13268730,300.0,0,0,0,3,41.0,9,1,0
6329,14,32,13268730,300.0,0,0,0,2,41.0,18,1,0
6330,38,6,13268730,800.0,0,0,0,2,12.0,4,1,0
6331,25,6,13268730,300.0,0,0,0,2,43.0,4,1,0
6332,22,44,13268730,300.0,0,2,0,3,41.0,21,4,0
6333,11,36,13268730,300.0,0,0,0,2,41.0,20,1,0
6334,7,44,13270240,180.0,0,1,0,0,41.0,21,1,0
6335,32,44,13271420,150.0,0,2,0,2,41.0,21,3,0
6336,21,44,13272645,120.0,0,2,0,0,41.0,21,4,0
6337,17,47,13331508,1200.0,0,0,1,0,21.0,6,1,0
6338,43,44,13335340,300.0,0,1,0,0,41.0,21,1,0
6339,28,44,13335340,100.0,0,1,0,0,41.0,21,1,0
6340,45,44,13335340,50.0,0,1,0,0,41.0,21,1,0
6341,46,44,13335340,50.0,0,1,0,0,41.0,21,1,0
6342,35,44,13335340,150.0,0,1,0,0,41.0,21,1,0
6343,47,44,13335340,200.0,0,1,0,0,41.0,21,1,0
6344,39,44,13335340,50.0,0,1,0,0,41.0,21,1,0
6345,37,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6346,0,44,13335340,200.0,0,1,0,0,41.0,21,1,0
6347,13,44,13335340,300.0,0,1,0,0,41.0,21,1,0
6348,5,24,13335340,150.0,0,0,0,0,41.0,22,1,0
6349,2,44,13335340,100.0,0,1,0,0,41.0,21,1,0
6350,3,44,13335340,300.0,0,1,0,0,41.0,21,1,0
6351,24,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6352,7,44,13335340,100.0,0,1,0,0,41.0,21,1,0
6353,27,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6354,30,44,13335340,1000.0,0,1,0,0,41.0,21,1,0
6355,34,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6356,14,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6357,38,25,13335340,500.0,0,0,0,0,41.0,1,1,0
6358,9,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6359,20,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6360,40,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6361,36,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6362,25,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6363,17,44,13335340,300.0,0,1,0,0,41.0,21,1,0
6364,32,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6365,22,6,13335340,300.0,0,0,0,0,41.0,4,1,0
6366,21,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6367,15,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6368,11,44,13335340,500.0,0,1,0,0,41.0,21,1,0
6369,4,44,13337131,500.0,0,1,0,0,41.0,21,1,0
6370,3,38,13339230,180.0,0,0,0,2,41.0,24,1,0
6371,45,7,13343420,15.0,0,5,0,3,41.0,16,7,0
6372,37,33,13343420,100.0,0,5,0,0,41.0,17,7,0
6373,31,42,13343420,70.0,0,6,0,0,41.0,28,1,0
6374,0,9,13343420,20.0,0,5,0,0,41.0,19,1,0
6375,4,47,13343420,50.0,0,5,0,2,41.0,6,7,0
6376,14,49,13343420,50.0,0,6,0,0,41.0,29,1,0
6377,38,9,13343420,50.0,0,5,0,0,41.0,11,7,0
6378,25,29,13343420,100.0,0,6,0,0,41.0,28,1,0
6379,22,3,13343420,200.0,0,0,0,2,41.0,2,1,0
6380,11,9,13343420,50.0,0,5,0,0,41.0,19,1,0
6381,5,6,13348510,1300.0,0,0,1,0,25.0,4,1,0
6382,6,5,13348510,1300.0,0,0,1,0,25.0,4,1,0
6383,43,45,13353655,200.0,0,0,0,3,41.0,18,1,0
6384,28,36,13353655,300.0,0,0,0,3,41.0,20,1,0
6385,46,1,13353655,15.0,0,0,0,2,41.0,0,1,0
6386,47,50,13353655,150.0,0,0,0,3,41.0,20,1,0
6387,39,44,13353655,20.0,0,2,0,0,41.0,21,4,0
6388,31,44,13353655,50.0,0,2,0,2,41.0,21,4,0
6389,19,1,13353655,200.0,0,0,0,2,41.0,0,1,0
6390,13,7,13353655,300.0,0,0,0,2,12.0,16,1,0
6391,41,44,13353655,150.0,0,2,0,2,41.0,21,3,0
6392,1,3,13353655,300.0,0,0,0,0,41.0,2,1,0
6393,2,44,13353655,50.0,0,2,0,3,41.0,21,3,0
6394,16,38,13353655,300.0,0,0,0,3,41.0,24,1,0
6395,42,32,13353655,200.0,0,0,0,2,41.0,18,1,0
6396,29,30,13353655,100.0,0,0,0,3,41.0,1,1,0
6397,30,27,13353655,300.0,0,0,0,2,41.0,23,1,0
6398,34,23,13353655,300.0,0,0,0,2,12.0,14,1,0
6399,12,36,13353655,200.0,0,0,0,0,41.0,20,1,0
6400,50,22,13353655,300.0,0,0,0,2,41.0,10,1,0
6401,20,25,13353655,300.0,0,0,0,3,41.0,1,1,0
6402,36,27,13353655,1000.0,0,0,0,2,12.0,23,1,0
6403,17,1,13353655,500.0,0,0,0,2,43.0,0,1,0
6404,18,2,13355130,20.0,0,0,0,2,41.0,1,1,0
6405,18,2,13355130,10.0,0,0,0,2,42.0,1,1,0
6406,35,16,13355130,100.0,0,0,0,2,43.0,8,1,0
6407,48,36,13355130,20.0,0,0,0,0,41.0,20,1,0
6408,48,7,13355130,3.5,0,0,0,2,42.0,16,7,0
6409,8,4,13355130,5.0,0,0,0,3,42.0,3,1,0
6410,8,44,13355130,50.0,0,2,0,0,41.0,21,3,0
6411,49,1,13355130,150.0,0,0,0,2,41.0,0,1,0
6412,49,50,13355130,50.0,0,0,0,2,41.0,20,1,0
6413,26,1,13355130,20.0,0,0,0,2,41.0,0,1,0
6414,26,1,13355130,50.0,0,0,0,2,41.0,0,1,0
6415,19,2,13355130,200.0,0,0,0,2,41.0,1,1,0
6416,41,12,13355130,200.0,0,0,0,2,43.0,12,1,0
6417,5,2,13355130,200.0,0,0,0,3,41.0,1,1,0
6418,3,20,13355130,200.0,0,0,0,2,41.0,11,1,0
6419,24,7,13355130,300.0,0,0,0,2,41.0,16,1,0
6420,24,25,13355130,300.0,0,0,0,2,41.0,9,1,0
6421,7,36,13355130,100.0,0,0,0,2,41.0,20,1,0
6422,42,44,13355130,200.0,0,2,0,2,41.0,21,3,0
6423,29,30,13355130,100.0,0,0,0,2,41.0,1,1,0
6424,27,30,13355130,300.0,0,0,0,2,41.0,1,1,0
6425,33,17,13355130,1000.0,0,0,0,2,12.0,9,1,0
6426,33,17,13355130,1000.0,0,0,0,2,12.0,9,1,0
6427,33,4,13355130,300.0,0,0,0,3,41.0,3,1,0
6428,12,22,13355130,200.0,0,0,0,3,41.0,10,1,0
6429,50,16,13355130,300.0,0,0,0,3,41.0,8,1,0
6430,9,6,13355130,300.0,0,0,0,12,41.0,4,1,0
6431,40,25,13355130,1000.0,0,0,0,3,12.0,1,1,0
6432,32,44,13355130,300.0,0,2,0,2,41.0,21,3,0
6433,23,44,13355130,300.0,0,2,0,0,41.0,21,3,0
6434,21,6,13355130,300.0,0,0,0,2,41.0,4,1,0
6435,15,44,13355130,300.0,0,2,0,2,41.0,21,4,0
6436,6,16,13355130,300.0,0,0,0,2,41.0,8,1,0
6437,6,14,13355130,200.0,0,0,0,2,41.0,7,1,0
6438,10,50,13355130,200.0,0,0,0,2,41.0,14,1,0
6439,10,1,13355130,100.0,0,0,0,3,41.0,0,1,0
6440,1,10,13355130,100.0,0,0,0,3,41.0,0,1,0
6441,16,38,13355132,300.0,0,0,0,3,41.0,24,1,0
6442,39,38,13362355,40.0,0,0,0,0,41.0,24,1,0
6443,30,47,13421752,1500.0,0,0,1,0,18.0,6,1,0
6444,5,44,13422045,400.0,0,1,0,0,41.0,21,1,0
6445,46,7,13422650,25.0,0,5,0,0,41.0,16,7,0
6446,32,40,13429240,100.0,0,0,0,0,41.0,12,1,0
6447,1,50,13429245,250.0,0,0,0,0,41.0,20,1,0
6448,40,70,13429245,60.0,0,5,0,2,41.0,8,7,0
6449,7,14,13429250,70.0,0,0,0,2,41.0,10,1,0
6450,43,9,13429255,190.0,0,0,0,3,41.0,19,1,0
6451,21,17,13429830,90.0,0,0,0,0,41.0,9,1,0
6452,47,40,13430740,140.0,0,0,0,3,41.0,12,1,0
6453,12,25,13430745,180.0,0,0,0,0,41.0,1,1,0
6454,30,27,13430760,350.0,0,0,0,2,41.0,23,1,0
6455,36,59,13434340,70.0,0,5,0,0,41.0,43,7,0
6456,2,25,13434930,55.0,0,0,0,4,41.0,1,1,0
6457,25,2,13434930,55.0,0,0,0,4,41.0,1,1,0
6458,49,5,13437940,160.0,0,0,0,2,41.0,4,1,0
6459,27,15,13439410,1137.0,0,0,1,0,79.0,6,1,0
6460,15,9,13440630,800.0,0,0,0,0,41.0,19,1,0
6461,8,10,13440635,990.0,0,0,1,0,26.0,0,0,0
6462,10,8,13440635,990.0,0,0,1,0,26.0,0,0,0
6463,34,25,13440645,250.0,0,0,0,2,31.0,1,1,0
6464,17,4,13440655,300.0,0,0,0,2,38.0,3,1,0
6465,23,25,13440930,180.0,0,0,0,0,41.0,1,1,0
6466,13,25,13441260,350.0,0,0,0,2,31.0,1,1,0
6467,48,15,13441530,25.0,0,0,0,0,41.0,6,1,0
6468,41,33,13441530,220.0,0,0,0,2,43.0,17,1,0
6469,28,12,13441540,250.0,0,0,0,4,41.0,12,1,0
6470,20,32,13441560,250.0,0,0,0,3,41.0,1,1,0
6471,9,1,13445150,350.0,0,0,0,12,41.0,0,1,0
6472,0,14,13447215,30.0,0,6,0,0,41.0,10,1,0
6473,38,44,13447215,300.0,0,2,0,0,34.0,21,3,0
6474,11,44,13447215,100.0,0,2,0,0,41.0,21,3,0
6475,37,44,13447225,200.0,0,2,0,0,41.0,21,4,0
6476,45,44,13447255,10.0,0,2,0,0,42.0,21,3,0
6477,31,44,13447255,30.0,0,2,0,0,42.0,21,3,0
6478,4,44,13447255,200.0,0,2,0,0,41.0,21,4,0
6479,14,44,13447255,100.0,0,2,0,0,41.0,21,4,0
6480,25,44,13447255,150.0,0,2,0,0,46.0,21,4,0
6481,22,4,13447260,100.0,0,6,0,0,41.0,3,1,0
6482,35,11,13448730,90.0,0,0,0,2,38.0,18,1,0
6483,27,21,13448730,350.0,0,0,0,2,41.0,13,1,0
6484,23,43,13506989,1500.0,0,0,1,0,18.0,1,1,0
6485,39,9,13512032,35.0,0,7,0,0,41.0,19,1,0
6486,29,47,13512056,800.0,0,0,1,0,9.0,6,1,0
6487,16,44,13515628,100.0,0,2,0,2,41.0,21,3,0
6488,18,8,13516220,15.0,0,6,0,0,41.0,27,1,0
6489,18,33,13516220,5.0,0,5,0,0,41.0,17,7,0
6490,35,33,13516220,50.0,0,5,0,0,41.0,17,1,0
6491,48,16,13516220,15.0,0,5,0,2,41.0,8,7,0
6492,48,30,13516220,20.0,0,5,0,2,41.0,1,7,0
6493,8,16,13516220,100.0,0,0,0,0,41.0,8,1,0
6494,49,33,13516220,50.0,0,5,0,0,41.0,17,7,0
6495,49,9,13516220,20.0,0,5,0,0,41.0,19,1,0
6496,26,16,13516220,15.0,0,5,0,0,41.0,8,7,0
6497,26,38,13516220,20.0,0,5,0,0,41.0,24,1,0
6498,19,3,13516220,100.0,0,5,0,0,41.0,2,7,0
6499,41,9,13516220,50.0,0,5,0,0,41.0,19,7,0
6500,5,3,13516220,50.0,0,5,0,2,41.0,2,7,0
6501,3,43,13516220,50.0,0,6,0,0,41.0,29,1,0
6502,24,44,13516220,100.0,0,2,0,0,41.0,21,3,0
6503,24,44,13516220,100.0,0,2,0,0,41.0,21,4,0
6504,7,9,13516220,50.0,0,5,0,0,41.0,19,7,0
6505,42,33,13516220,300.0,0,0,0,0,41.0,17,1,0
6506,29,34,13516220,50.0,0,5,0,0,41.0,11,7,0
6507,27,34,13516220,50.0,0,5,0,0,41.0,11,7,0
6508,33,16,13516220,50.0,0,5,0,0,41.0,8,7,0
6509,33,16,13516220,50.0,0,5,0,0,41.0,8,7,0
6510,33,24,13516220,50.0,0,5,0,2,41.0,14,7,0
6511,12,36,13516220,50.0,0,5,0,2,41.0,20,7,0
6512,50,7,13516220,50.0,0,5,0,2,41.0,16,7,0
6513,9,48,13516220,100.0,0,6,0,2,41.0,29,1,0
6514,40,17,13516220,50.0,0,5,0,2,41.0,9,7,0
6515,32,38,13516220,200.0,0,0,0,0,41.0,24,1,0
6516,23,14,13516220,200.0,0,0,0,0,41.0,7,1,0
6517,21,38,13516220,50.0,0,5,0,0,41.0,24,1,0
6518,15,19,13516220,700.0,0,0,0,0,41.0,10,1,0
6519,6,2,13516220,100.0,0,6,0,0,41.0,34,1,0
6520,6,19,13516220,50.0,0,5,0,0,41.0,10,1,0
6521,10,14,13516220,50.0,0,5,0,0,41.0,10,7,0
6522,10,9,13516220,50.0,0,5,0,2,41.0,19,1,0
6523,34,36,13517130,50.0,0,5,0,0,41.0,20,7,0
6524,28,9,13517132,50.0,0,5,0,2,41.0,19,7,0
6525,13,33,13517132,50.0,0,5,0,0,41.0,17,7,0
6526,41,27,13517132,100.0,0,0,0,0,41.0,23,1,0
6527,16,22,13517132,100.0,0,6,0,2,41.0,33,1,0
6528,42,2,13517132,100.0,0,6,0,0,41.0,28,1,0
6529,29,34,13517132,50.0,0,5,0,2,41.0,11,7,0
6530,20,17,13517132,50.0,0,5,0,2,41.0,9,7,0
6531,3,36,13520725,90.0,0,5,0,0,41.0,20,7,0
6532,0,44,13522225,70.0,0,2,0,0,46.0,21,3,0
6533,37,14,13522235,50.0,0,6,0,0,41.0,10,1,0
6534,38,40,13522235,100.0,0,6,0,0,41.0,20,1,0
6535,11,50,13522235,80.0,0,6,0,0,41.0,30,1,0
6536,45,33,13522240,25.0,0,6,0,2,41.0,17,1,0
6537,22,24,13522250,150.0,0,5,0,4,41.0,14,7,0
6538,31,61,13522265,20.0,0,5,0,0,41.0,45,1,0
6539,4,14,13522265,100.0,0,6,0,4,41.0,10,1,0
6540,14,56,13522265,70.0,0,5,0,3,41.0,26,7,0
6541,25,56,13522265,50.0,0,5,0,0,41.0,73,1,0
6542,1,4,13527930,300.0,0,0,0,2,41.0,3,1,0
6543,2,1,13527930,50.0,0,0,0,3,41.0,0,1,0
6544,23,22,13527930,800.0,0,0,0,2,12.0,10,1,0
6545,14,11,13530310,1000.0,0,0,1,0,26.0,5,1,0
6546,8,33,13534220,20.0,0,5,0,2,41.0,17,7,0
6547,19,33,13535120,50.0,0,5,0,0,41.0,17,1,0
6548,31,36,13535130,20.0,0,0,0,0,41.0,20,1,0
6549,1,4,13535130,100.0,0,5,0,2,41.0,3,1,0
6550,43,1,13535132,100.0,0,5,0,2,41.0,0,1,0
6551,46,21,13535132,30.0,0,6,0,0,41.0,28,1,0
6552,39,3,13535132,30.0,0,0,0,0,41.0,2,1,0
6553,2,12,13535132,20.0,0,0,0,2,41.0,12,1,0
6554,30,42,13535132,50.0,0,5,0,0,41.0,25,7,0
6555,12,16,13535132,50.0,0,5,0,0,41.0,8,1,0
6556,50,3,13535132,50.0,0,5,0,0,41.0,2,7,0
6557,36,16,13535132,150.0,0,6,0,0,41.0,27,1,0
6558,47,9,13538732,50.0,0,5,0,2,41.0,19,7,0
6559,17,9,13538732,50.0,0,5,0,0,41.0,19,7,0
6560,30,42,13594845,40.0,0,5,0,0,41.0,25,7,0
6561,12,38,13594860,90.0,0,5,0,0,41.0,24,7,0
6562,23,28,13595410,1300.0,0,0,1,0,25.0,9,1,0
6563,47,22,13595435,60.0,0,5,0,2,41.0,13,7,0
6564,32,9,13596325,80.0,0,5,0,4,41.0,19,7,0
6565,1,14,13596350,90.0,0,5,0,2,41.0,10,7,0
6566,40,44,13596360,250.0,0,2,0,0,34.0,21,3,0
6567,22,44,13597535,20.0,0,3,0,2,41.0,21,5,0
6568,31,16,13597545,40.0,0,0,0,2,38.0,13,1,0
6569,14,44,13597545,20.0,0,3,0,2,41.0,21,5,0
6570,36,30,13598445,900.0,0,0,0,2,12.0,1,1,0
6571,45,44,13599925,30.0,0,1,0,0,41.0,21,3,0
6572,38,44,13599925,600.0,0,1,0,0,41.0,21,1,0
6573,11,44,13599925,400.0,0,1,0,0,41.0,21,1,0
6574,0,44,13599935,100.0,0,1,0,0,41.0,21,1,0
6575,37,44,13599945,400.0,0,1,0,0,41.0,21,1,0
6576,23,5,13600220,120.0,0,6,0,0,41.0,41,1,0
6577,4,44,13600540,400.0,0,1,0,2,41.0,21,1,0
6578,25,44,13600540,400.0,0,1,0,0,41.0,21,1,0
6579,15,18,13602020,120.0,0,6,0,0,41.0,27,1,0
6580,49,3,13602050,55.0,0,5,0,0,41.0,2,7,0
6581,34,17,13602060,40.0,0,5,0,0,41.0,9,7,0
6582,3,47,13602360,1781.0,0,0,1,0,80.0,6,1,0
6583,35,86,13602620,60.0,0,5,0,0,41.0,14,1,0
6584,48,11,13602620,20.0,0,5,0,2,41.0,5,7,0
6585,41,50,13602620,55.0,0,5,0,0,41.0,20,7,0
6586,27,15,13602620,40.0,0,5,0,0,41.0,6,7,0
6587,20,51,13604120,40.0,0,5,0,2,41.0,9,7,0
6588,13,17,13604125,60.0,0,5,0,0,41.0,9,7,0
6589,2,22,13613420,35.0,0,5,0,2,41.0,9,7,0
6590,7,38,13613460,40.0,0,5,0,0,41.0,24,7,0
6591,21,14,13614055,40.0,0,5,0,0,41.0,10,1,0
6592,5,9,13614655,150.0,0,0,0,0,41.0,19,1,0
6593,46,14,13614665,20.0,0,7,0,2,41.0,10,1,0
6594,43,50,13621532,110.0,0,5,0,2,41.0,20,7,0
6595,17,2,13623632,60.0,0,5,0,0,41.0,1,7,0
6596,38,45,13684510,1200.0,0,0,1,0,21.0,18,1,0
6597,47,44,13685428,100.0,0,2,0,0,41.0,21,3,0
6598,39,4,13685428,40.0,0,6,0,0,41.0,3,1,0
6599,50,44,13685428,200.0,0,2,0,0,41.0,21,3,0
6600,43,44,13687828,150.0,0,2,0,0,41.0,21,4,0
6601,46,44,13687828,10.0,0,2,0,0,41.0,21,4,0
6602,30,44,13687828,100.0,0,2,0,0,41.0,21,4,0
6603,17,44,13687828,400.0,0,2,0,0,46.0,21,4,0
6604,31,14,13687865,30.0,0,6,0,0,41.0,10,1,0
6605,8,44,13688455,15.0,0,2,0,0,42.0,21,3,0
6606,12,44,13689020,100.0,0,2,0,0,41.0,21,4,0
6607,36,44,13689020,300.0,0,2,0,0,34.0,21,3,0
6608,19,44,13689035,100.0,0,2,0,0,41.0,21,4,0
6609,39,20,13693235,50.0,0,7,0,0,41.0,11,7,0
6610,4,16,13699220,300.0,0,0,0,3,41.0,10,1,0
6611,37,44,13699255,300.0,0,2,0,2,41.0,21,4,0
6612,28,31,13700730,50.0,0,0,0,2,41.0,14,1,0
6613,45,44,13700730,10.0,0,2,0,0,41.0,21,4,0
6614,46,33,13700730,20.0,0,0,0,3,41.0,17,1,0
6615,35,16,13700730,50.0,0,0,0,2,41.0,8,1,0
6616,47,7,13700730,100.0,0,0,0,3,41.0,16,1,0
6617,39,44,13700730,10.0,0,2,0,2,41.0,21,3,0
6618,0,2,13700730,150.0,0,0,0,3,41.0,1,1,0
6619,5,16,13700730,50.0,0,5,0,2,41.0,8,7,0
6620,3,40,13700730,200.0,0,0,0,2,43.0,12,1,0
6621,24,30,13700730,300.0,0,0,0,3,41.0,1,1,0
6622,7,14,13700730,15.0,0,0,0,3,41.0,7,1,0
6623,27,30,13700730,300.0,0,0,0,3,41.0,1,1,0
6624,30,44,13700730,500.0,0,2,0,3,41.0,21,4,0
6625,34,36,13700730,200.0,0,0,0,3,41.0,20,1,0
6626,14,44,13700730,300.0,0,2,0,3,41.0,21,4,0
6627,38,22,13700730,100.0,0,5,0,3,41.0,10,7,0
6628,9,36,13700730,300.0,0,0,0,2,41.0,20,1,0
6629,40,42,13700730,100.0,0,5,0,2,41.0,25,7,0
6630,36,27,13700730,1000.0,0,0,0,2,12.0,23,1,0
6631,17,36,13700730,500.0,0,0,0,3,41.0,20,1,0
6632,32,16,13700730,300.0,0,0,0,3,41.0,8,1,0
6633,22,9,13700730,50.0,0,5,0,2,41.0,19,1,0
6634,21,32,13700730,300.0,0,0,0,3,41.0,18,1,0
6635,15,16,13700730,300.0,0,0,0,2,41.0,8,1,0
6636,11,44,13700730,300.0,0,2,0,2,41.0,21,3,0
6637,45,50,13703430,40.0,0,7,0,2,38.0,20,1,0
6638,3,40,13703435,130.0,0,0,0,2,41.0,12,1,0
6639,0,3,13703445,40.0,0,0,0,2,38.0,2,1,0
6640,4,33,13704035,150.0,0,0,0,0,41.0,17,1,0
6641,14,44,13704035,400.0,0,1,0,0,41.0,21,1,0
6642,25,12,13704035,200.0,0,0,0,2,38.0,12,1,0
6643,31,44,13704935,5.0,0,3,0,0,41.0,21,5,0
6644,22,44,13704945,10.0,0,4,0,0,41.0,21,8,0
6645,37,29,13704950,150.0,0,0,0,2,41.0,15,1,0
6646,38,17,13704950,400.0,0,0,0,2,32.0,18,1,0
6647,11,14,13704950,200.0,0,0,0,2,41.0,7,1,0
6648,18,44,13706455,25.0,0,2,0,0,41.0,21,3,0
6649,18,44,13706455,20.0,0,2,0,3,38.0,21,4,0
6650,35,44,13706455,150.0,0,2,0,0,46.0,21,3,0
6651,48,44,13706455,30.0,0,2,0,0,41.0,21,4,0
6652,8,7,13706455,30.0,0,6,0,0,41.0,16,1,0
6653,49,44,13706455,100.0,0,2,0,0,41.0,21,3,0
6654,26,44,13706455,30.0,0,2,0,0,41.0,21,4,0
6655,26,44,13706455,30.0,0,2,0,0,41.0,21,3,0
6656,19,44,13706455,300.0,0,2,0,0,41.0,21,3,0
6657,41,44,13706455,100.0,0,2,0,3,46.0,21,4,0
6658,5,44,13706455,300.0,0,2,0,0,41.0,21,3,0
6659,3,44,13706455,100.0,0,2,0,0,41.0,21,3,0
6660,24,29,13706455,50.0,0,5,0,3,41.0,5,7,0
6661,24,32,13706455,50.0,0,5,0,3,41.0,14,7,0
6662,7,44,13706455,150.0,0,2,0,0,41.0,21,4,0
6663,29,44,13706455,150.0,0,2,0,0,41.0,21,3,0
6664,27,44,13706455,100.0,0,2,0,0,41.0,21,3,0
6665,33,44,13706455,300.0,0,2,0,0,34.0,21,4,0
6666,33,44,13706455,300.0,0,2,0,0,34.0,21,4,0
6667,50,44,13706455,200.0,0,2,0,0,41.0,21,3,0
6668,9,44,13706455,200.0,0,2,0,0,41.0,21,3,0
6669,40,44,13706455,300.0,0,2,0,0,32.0,21,4,0
6670,32,23,13706455,150.0,0,6,0,0,41.0,50,1,0
6671,23,4,13706455,150.0,0,6,0,0,41.0,31,1,0
6672,21,44,13706455,100.0,0,2,0,0,41.0,21,4,0
6673,15,41,13706455,150.0,0,6,0,0,41.0,27,1,0
6674,6,44,13706455,200.0,0,2,0,0,41.0,21,4,0
6675,6,44,13706455,300.0,0,2,0,0,41.0,21,4,0
6676,10,44,13706455,100.0,0,2,0,0,41.0,21,4,0
6677,10,44,13706455,150.0,0,2,0,0,41.0,21,3,0
6678,28,44,13707020,100.0,0,2,0,0,41.0,21,3,0
6679,13,44,13707020,200.0,0,2,0,0,32.0,21,4,0
6680,16,9,13707020,150.0,0,5,0,7,41.0,19,7,0
6681,16,49,13707020,50.0,0,6,0,0,41.0,34,1,0
6682,29,12,13707020,70.0,0,6,0,0,41.0,12,1,0
6683,34,44,13707020,200.0,0,2,0,3,32.0,21,3,0
6684,20,44,13707020,200.0,0,2,0,0,41.0,21,3,0
6685,43,44,13768228,30.0,0,3,0,2,41.0,21,5,0
6686,7,44,13768845,130.0,0,7,0,0,41.0,21,3,0
6687,21,44,13771540,10.0,0,3,0,0,41.0,21,5,0
6688,38,43,13773610,1100.0,0,0,1,0,24.0,1,1,0
6689,2,50,13774228,30.0,0,6,0,0,41.0,20,1,0
6690,17,44,13774228,350.0,0,2,0,0,34.0,21,3,0
6691,9,44,13774860,15.0,0,3,0,2,41.0,21,5,0
6692,1,44,13775420,400.0,0,2,0,3,41.0,21,4,0
6693,1,25,13775420,150.0,0,6,0,0,41.0,31,1,0
6694,2,14,13775420,20.0,0,5,0,2,41.0,7,1,0
6695,23,1,13775420,150.0,0,5,0,0,41.0,0,7,0
6696,45,14,13778445,12.0,0,5,0,3,41.0,10,7,0
6697,28,11,13778450,80.0,0,5,0,2,41.0,5,7,0
6698,4,9,13778750,70.0,0,5,0,2,41.0,19,1,0
6699,25,44,13778750,10.0,0,3,0,0,41.0,21,5,0
6700,37,30,13778760,120.0,0,5,0,0,41.0,4,7,0
6701,38,32,13778765,70.0,0,5,0,0,41.0,14,1,0
6702,11,40,13778765,70.0,0,5,0,0,41.0,12,7,0
6703,46,44,13779330,5.0,0,3,0,0,41.0,21,5,0
6704,5,20,13779340,70.0,0,5,0,2,41.0,11,7,0
6705,31,44,13779625,10.0,0,4,0,9,41.0,21,6,0
6706,22,44,13779625,400.0,0,1,0,3,41.0,21,1,0
6707,14,15,13780525,150.0,0,0,0,2,41.0,6,1,0
6708,0,27,13780550,25.0,0,5,0,0,41.0,23,7,0
6709,43,10,13780810,890.0,0,0,1,0,11.0,0,0,0
6710,30,44,13782930,120.0,0,2,0,0,41.0,21,4,0
6711,40,48,13782935,200.0,0,0,0,4,46.0,25,1,0
6712,35,44,13785655,130.0,0,2,0,0,34.0,21,3,0
6713,27,44,13785655,90.0,0,2,0,0,41.0,21,4,0
6714,32,44,13786235,15.0,0,3,0,2,41.0,21,5,0
6715,43,45,13787130,150.0,0,0,0,2,41.0,18,1,0
6716,13,7,13787130,500.0,0,0,0,2,41.0,16,1,0
6717,20,17,13787130,300.0,0,0,0,2,41.0,9,1,0
6718,25,44,13787130,300.0,0,2,0,0,41.0,21,3,0
6719,47,44,13787445,25.0,0,3,0,0,41.0,21,5,0
6720,36,44,13789850,12.0,0,3,0,0,41.0,21,5,0
6721,49,16,13789860,120.0,0,7,0,2,41.0,8,1,0
6722,13,44,13792240,250.0,0,2,0,0,53.0,21,4,0
6723,23,76,13792555,90.0,0,5,0,0,41.0,36,7,0
6724,20,44,13792840,150.0,0,2,0,0,41.0,21,4,0
6725,48,44,13792855,30.0,0,7,0,0,41.0,21,4,0
6726,48,44,13792855,10.0,0,2,0,0,43.0,21,3,0
6727,49,44,13792855,30.0,0,2,0,0,41.0,21,4,0
6728,41,44,13792855,130.0,0,2,0,3,34.0,21,3,0
6729,42,3,13792855,100.0,0,6,0,0,41.0,33,1,0
6730,33,16,13792855,100.0,0,6,0,4,41.0,13,1,0
6731,12,21,13792855,100.0,0,6,0,0,41.0,13,1,0
6732,41,18,13793420,50.0,0,6,0,0,41.0,29,1,0
6733,42,44,13793420,300.0,0,2,0,0,41.0,21,4,0
6734,15,34,13793455,80.0,0,5,0,3,41.0,11,1,0
6735,12,44,13793725,130.0,0,2,0,0,41.0,21,4,0
6736,34,44,13794035,150.0,0,2,0,3,34.0,21,4,0
6737,46,16,13851065,20.0,0,5,0,0,41.0,8,7,0
6738,30,2,13851065,80.0,0,6,0,0,41.0,1,1,0
6739,12,7,13852528,70.0,0,6,0,0,41.0,16,1,0
6740,14,94,13854350,60.0,0,5,0,4,41.0,44,1,0
6741,31,44,13854360,100.0,0,1,0,0,41.0,21,1,0
6742,22,44,13854665,250.0,0,2,0,2,41.0,21,3,0
6743,25,44,13854925,100.0,0,2,0,0,46.0,21,3,0
6744,38,44,13854960,200.0,0,2,0,0,46.0,21,3,0
6745,11,44,13854960,150.0,0,2,0,0,41.0,21,3,0
